STATEFP10,PUMACE10,GEOID10,linguistically_isolated,crowded_conditions,child_w_disability,no_comp_or_no_internet,age,essential_hh,num_5_17,vulnerable_sector_hh,single_parent,in_poverty
47,02900,4702900,.010335803,.07070931,.063877925,.47699952,11.019252,.78951335,2.0618374,.22862972,.24025196,.24286918
47,03000,4703000,.0033450229,.080874026,.052387375,.33633667,11.211114,.75651473,2.182034,.19951443,.31092528,.29371458
47,03100,4703100,.012535817,.091959171,.080139682,.37473136,11.159339,.76943052,2.0921831,.19878224,.27041548,.22645058
47,03201,4703201,.025658697,.15978371,.10369506,.63017547,11.023485,.71027941,2.2979908,.25107354,.50781953,.52462494
47,03202,4703202,.063394487,.13111132,.073960237,.39664778,10.692969,.72874844,2.1971953,.21491691,.34694073,.34689271
47,03203,4703203,.023910044,.21490623,.078752942,.47304538,10.802915,.74904603,2.5279694,.29520175,.45477796,.40038159
47,03204,4703204,.013641031,.04962597,.057644356,.21517625,11.15983,.72077447,2.1682394,.17180854,.20226862,.18906762
47,03205,4703205,.018177163,.049257554,.026472094,.14034818,11.321915,.66897082,2.0467999,.16697389,.26492575,.10363543
47,03206,4703206,.0088473419,.039103583,.034471247,.11718554,11.592313,.70632666,2.0458643,.15879309,.15583007,.089349806
47,03207,4703207,.043278176,.18451972,.065357879,.43924409,10.756682,.75124842,2.2578087,.23166552,.42250073,.37373936
47,03208,4703208,.009558714,.13426775,.068248227,.5477193,11.254371,.73854685,2.37591,.19340301,.51121789,.4900203
48,00100,4800100,.074034773,.19579354,.046254728,.41074198,10.972301,.78004515,2.3037031,.21045901,.17949556,.21791418
48,00200,4800200,.091469944,.16897306,.03645945,.46814618,10.664925,.76521999,2.2995586,.25662997,.26301357,.28747699
48,00300,4800300,.013504712,.10630075,.035954665,.24399669,10.925833,.71045202,2.0870206,.20174563,.18220505,.10365192
48,00400,4800400,.031037791,.22132418,.051852673,.46663713,10.970955,.7462725,2.3368394,.20700473,.19489962,.26494685
48,00501,4800501,.023474731,.22339237,.086368181,.40560099,11.149497,.71036065,2.2814026,.25445667,.29046303,.30581868
48,00502,4800502,.016700391,.12827381,.082960472,.30639231,10.958135,.66066289,2.2652113,.24919491,.23049958,.19327995
48,00600,4800600,.054826513,.13182087,.059682682,.40780693,11.169225,.76623666,2.1506155,.19031732,.14879893,.18968713
48,00700,4800700,.027024424,.11879185,.061611831,.36152995,10.965075,.71323282,2.1315093,.26118791,.22197601,.24418324
48,00800,4800800,.035870716,.12911168,.05473648,.39835677,11.173199,.71437979,2.1803842,.20477512,.19509891,.19965073
48,00900,4800900,.029598597,.15642627,.038004491,.31649417,11.19454,.73572093,2.2856088,.17734516,.13391928,.15483817
48,01000,4801000,.030589923,.14587463,.082028843,.52867591,11.135347,.75914282,2.192426,.2413357,.23894319,.25921115
48,01100,4801100,.026527692,.12261788,.06598372,.47145924,10.978617,.73494679,2.1392591,.20036682,.28478125,.28236556
48,01200,4801200,.023463119,.14451988,.051914461,.50662786,11.079119,.7685557,2.1859961,.21666436,.22142164,.2284883
48,01300,4801300,.026183136,.15753928,.06347575,.55522931,11.092742,.70190376,2.2520432,.19762149,.21445701,.22458768
48,01400,4801400,.03425274,.099361598,.061302997,.34923884,11.111434,.68742836,2.1245704,.1520298,.14188083,.16541168
48,01501,4801501,.049383346,.13479351,.0608976,.47899288,10.797963,.71470243,2.208843,.24051993,.13131365,.17573307
48,01502,4801502,.067447811,.17329657,.069860183,.42753053,11.0256,.75694174,2.2670343,.20377117,.23119338,.21189445
48,01600,4801600,.05639248,.13464871,.10020886,.42078835,10.817402,.73572415,2.1251833,.19570723,.22014843,.22014843
48,01700,4801700,.061316658,.17044468,.084288694,.56552893,10.872503,.77926874,2.161499,.18408024,.22251172,.24031614
48,01800,4801800,.036753953,.18098608,.046897855,.46293938,11.084926,.73663598,2.1825902,.24317056,.14994103,.25949517
48,01901,4801901,.1172284,.098523617,.017763661,.1509323,11.199459,.78124815,2.0397623,.1667549,.24592671,.12369861
48,01902,4801902,.053918269,.040999416,.014623424,.051092271,11.258736,.76216751,1.8553357,.10182568,.12115911,.036603417
48,01903,4801903,.089166366,.14289415,.037562821,.19693281,11.223874,.71048135,2.1140356,.23366664,.20563701,.17118284
48,01904,4801904,.056357455,.051513985,.03845907,.11842443,11.274474,.68764436,2.1263151,.17555171,.11746215,.071497306
48,01905,4801905,.036535814,.077390663,.031448957,.19310874,11.013725,.7126084,2.0244746,.15842851,.1776562,.089835875
48,01906,4801906,.032163285,.034763392,.026911076,.073452935,10.863287,.74095166,2.0791991,.12854914,.10678627,.040067602
48,01907,4801907,.027744735,.065327115,.030541714,.22215077,11.220865,.72637838,2.138145,.18128918,.10789263,.079312004
48,02001,4802001,.050325092,.091435008,.030563662,.16054882,11.53105,.71755493,1.8802028,.20601034,.24205191,.11892694
48,02002,4802002,.11086021,.18811049,.035868082,.28494906,10.490128,.74015337,2.0375485,.23563701,.23364143,.15155971
48,02003,4802003,.0098780524,.019563049,.043502044,.065832235,11.249976,.72733998,2.0069501,.11934103,.085813574,.03600502
48,02004,4802004,.024500476,.035759594,.03668464,.100037,10.772597,.74413258,2.113939,.15657046,.1314621,.049318109
48,02005,4802005,.046897501,.10412623,.045770459,.21157098,11.166739,.61705589,1.9723874,.27193037,.17982593,.13881411
48,02006,4802006,.032285616,.1079262,.05329689,.2280492,10.988076,.67550391,2.274889,.18011616,.13283224,.11305091
48,02101,4802101,.053599134,.13451011,.048388515,.37484264,11.069289,.73253125,2.1865578,.18149352,.15517695,.14850268
48,02102,4802102,.019105691,.16066292,.035365853,.50628519,10.968199,.72726703,2.2744527,.2065666,.18933709,.17242026
48,02200,4802200,.021369103,.15101758,.053654023,.38561517,11.124745,.74528217,2.1505551,.1613321,.17257169,.19921368
48,02301,4802301,.05042991,.13873056,.040913921,.2098348,11.643754,.68833929,2.1341417,.23186165,.17317167,.09409719
48,02302,4802302,.16988735,.29536396,.060658578,.42023396,10.84337,.75541592,2.2512999,.2666811,.23531196,.29189774
48,02303,4802303,.073946625,.18050776,.061558463,.28951594,11.066912,.72661924,2.2333105,.19996941,.22336927,.12762865
48,02304,4802304,.19428504,.24155109,.044954568,.53873748,10.926989,.79933846,2.264148,.26012275,.32512355,.39131993
48,02305,4802305,.16446938,.24544179,.044226274,.45021039,11.205984,.81159419,2.3208354,.23768117,.26211625,.32230014
48,02306,4802306,.11979786,.21785289,.02573467,.38342959,10.349542,.77628672,2.1677849,.2161967,.20349924,.25942755
48,02307,4802307,.20273973,.38569254,.045357686,.39499891,10.294064,.75316375,2.12394,.28301805,.31058925,.34381387
48,02308,4802308,.11190132,.18157573,.049505502,.30047783,11.221581,.67235249,2.1832981,.28614292,.19879986,.20691188
48,02309,4802309,.1309429,.26104471,.045816734,.26626825,10.863612,.72890657,2.2380257,.24329349,.24612661,.22833112
48,02310,4802310,.1719074,.23289564,.044747755,.27257544,10.761288,.76750749,2.0939875,.30678415,.26157567,.19327344
48,02311,4802311,.16636458,.36480474,.026473334,.31141868,11.158401,.77332896,2.1786127,.24215961,.19421102,.19706707
48,02312,4802312,.090003535,.238361,.021476511,.26548922,10.984458,.72751677,2.1374779,.14461321,.16213351,.11070293
48,02313,4802313,.17974232,.26919451,.040326804,.47061905,10.693726,.72504449,1.9906777,.34932441,.36178905,.3432492
48,02314,4802314,.25279906,.29570565,.048983499,.63056129,10.735084,.80933267,2.4252725,.16304508,.27032998,.42726135
48,02315,4802315,.37985587,.40872195,.043733951,.55632401,10.711298,.7673735,2.4066513,.2342831,.26778764,.38018718
48,02316,4802316,.21818812,.25150555,.042762447,.47298643,10.602357,.73242062,2.270309,.20441055,.34257615,.34344265
48,02317,4802317,.14817281,.084283695,.053525347,.29234996,11.154499,.72567219,2.2250896,.2359111,.3269375,.22896029
48,02318,4802318,.16371389,.13184038,.056337446,.29075256,10.952769,.70167232,2.2813976,.18900572,.28412947,.19343489
48,02319,4802319,.28927791,.23385717,.04865725,.3857967,11.079172,.71573502,2.3701212,.21881838,.22657649,.25184005
48,02320,4802320,.28254509,.29627824,.036933202,.41983587,10.988379,.75398177,2.2107916,.28534862,.20859744,.26617098
48,02321,4802321,.1504759,.24889609,.030566186,.33313709,10.613188,.74973017,2.1297224,.27504662,.22500245,.21347268
48,02322,4802322,.07063406,.120277,.024064055,.19818221,10.697858,.79952389,1.9738152,.19246916,.16412032,.1231768
48,02400,4802400,.029291637,.11811543,.072940305,.4038533,11.113742,.72007918,2.1670449,.16007261,.11638269,.1157226
48,02501,4802501,.045768566,.054609753,.052101325,.081585653,11.544988,.73690271,2.0852044,.13989638,.13656551,.039106835
48,02502,4802502,.081055805,.17608854,.044476774,.22087707,10.489816,.74711627,1.9196717,.25766394,.29019016,.16252728
48,02503,4802503,.17662311,.31214744,.070600189,.40366492,10.729056,.7824533,2.4080446,.24620721,.29631057,.34662417
48,02504,4802504,.052064266,.10437258,.035265405,.1847468,11.482896,.72877771,2.090421,.17937768,.21866992,.10705715
48,02505,4802505,.033826467,.057341974,.042792518,.11468395,11.377471,.73370826,2.0667562,.12540245,.14773607,.063292168
48,02506,4802506,.039531048,.13621542,.03062832,.28997985,11.044661,.75405753,2.2482505,.19890089,.279172,.18538193
48,02507,4802507,.057915058,.13744286,.072737761,.24927883,11.175742,.70421159,2.1120579,.2242045,.24231128,.23285848
48,02508,4802508,.15565,.32304364,.046788204,.59434068,10.764754,.80923086,2.5976214,.20217724,.30939865,.43589458
48,02509,4802509,.1474973,.27861887,.045612544,.32009888,10.720106,.6719836,2.2733662,.24308667,.23285185,.2668778
48,02510,4802510,.020209612,.066641614,.053029355,.12084012,11.209946,.68040419,2.0557852,.18977828,.15925509,.092822246
48,02511,4802511,.016302776,.083863504,.055668015,.10146761,10.965117,.73015469,2.1099985,.20383893,.13374783,.042473972
48,02512,4802512,.3062309,.28585979,.049466364,.43682742,10.883442,.75607812,2.4484301,.21659802,.26221159,.3153536
48,02513,4802513,.14332104,.22538486,.059052277,.37467927,10.945317,.76306927,2.266036,.20818634,.23540731,.29189384
48,02514,4802514,.058350284,.14223729,.05722034,.29997739,10.862961,.69925421,2.1062598,.23227118,.20438418,.2021243
48,02515,4802515,.093407221,.21675046,.048388939,.2956467,10.979262,.73737431,2.1812158,.21977833,.20275366,.21480805
48,02516,4802516,.025312399,.066773467,.036719002,.16318488,10.840019,.72957385,1.9673502,.13925023,.116405,.041781481
48,02600,4802600,.023511676,.12589812,.055940468,.44021043,11.115634,.70939183,2.1678855,.19370669,.16981012,.21343341
48,02700,4802700,.021945558,.11500317,.06701836,.3518886,10.787592,.73589367,2.2606878,.23583034,.24570584,.22456214
48,02800,4802800,.041642603,.15594317,.063705675,.39280352,11.082361,.74344462,2.2344346,.25488046,.21358438,.20907936
48,02900,4802900,.020469321,.14887241,.075934581,.35803536,10.904307,.71916902,2.2706726,.23989232,.24969524,.21317554
48,03000,4803000,.047706764,.15685785,.028224422,.32002249,10.756564,.74900872,2.1240752,.15645197,.18327141,.12076556
48,03100,4803100,.059010632,.17994002,.041380145,.42061737,10.937354,.78304201,2.1241102,.21671563,.20938475,.14849596
48,03200,4803200,.077628523,.19215535,.03147335,.44402826,10.864592,.81223631,2.2739172,.17910962,.1532765,.18828037
48,03301,4803301,.17537925,.20686425,.079857409,.3089433,11.004137,.73654079,2.2260675,.16567354,.21493065,.29804066
48,03302,4803302,.083588466,.10722031,.050197728,.2893545,11.2205,.68889529,2.0123103,.22598545,.26160863,.23360761
48,03303,4803303,.27215976,.20430399,.073478095,.40589374,11.461652,.69608372,2.1612639,.21962,.28786352,.39131448
48,03304,4803304,.22321264,.23163807,.085963733,.5552842,11.007326,.71915257,2.2582576,.22870749,.29916355,.45741498
48,03305,4803305,.091651738,.18849875,.061590828,.30100322,11.073737,.69415981,2.2311716,.19161591,.2897886,.31698316
48,03306,4803306,.29147315,.10647126,.047887325,.21332318,11.216445,.68865627,2.0151124,.21865246,.2027027,.21313286
48,03400,4803400,.026776623,.10873549,.091291659,.37585691,11.028982,.71468812,2.0595942,.21316093,.15061426,.18896355
48,03501,4803501,.021624176,.12091223,.071814716,.18525302,10.708841,.72145581,2.1098638,.19311099,.26616645,.19470622
48,03502,4803502,.024907514,.14753157,.078421995,.31017986,10.901454,.74786323,2.2929902,.19760174,.18385635,.2059574
48,03601,4803601,.035133861,.19180341,.054683205,.52500588,11.037253,.73522025,2.2002826,.22780089,.2312554,.22352202
48,03602,4803602,.082321398,.14912474,.054597065,.34843084,10.970825,.66355467,2.223624,.25544867,.24598643,.21460338
48,03700,4803700,.040717538,.21145359,.072109908,.51395214,11.141835,.78014666,2.2700741,.22330581,.20084709,.26000142
48,03801,4803801,.20414938,.17366529,.035463348,.50035959,10.830595,.77709544,2.3440111,.28879669,.33526972,.40962654
48,03802,4803802,.043173045,.12312312,.065442063,.3054873,11.146679,.68764871,2.2511213,.1936352,.1991732,.17717718
48,03900,4803900,.07488934,.15331993,.078189135,.53496981,10.736861,.71867204,2.0741248,.24837022,.24229376,.27054325
48,04000,4804000,.055840477,.21392964,.10346806,.39350143,10.764695,.74217266,2.1951368,.18380375,.23727719,.31793565
48,04100,4804100,.025885627,.1632136,.065285437,.58076215,11.295076,.73870921,2.2309833,.16008347,.22606449,.30247927
48,04200,4804200,.002424387,.065617427,.062795594,.36564523,11.105242,.77258456,1.9664162,.15567744,.20778188,.17860976
48,04301,4804301,.040005673,.065635785,.084598288,.39386201,10.832128,.7908923,2.104743,.18669315,.36941409,.30122477
48,04302,4804302,.071317263,.10770923,.056467138,.36589056,11.083051,.76716471,2.0556421,.20625173,.25071043,.25181043
48,04400,4804400,.048069675,.1625492,.055146135,.53115314,10.992798,.70467299,2.4210703,.18758897,.13897496,.20500796
48,04501,4804501,.083187394,.21236297,.058182526,.41817474,11.245281,.71284944,2.2511837,.24709736,.18677434,.26710773
48,04502,4804502,.025226172,.11625811,.066481471,.19655393,11.06498,.75663501,2.350276,.18067496,.10221855,.14054582
48,04503,4804503,.017720306,.042105682,.03404374,.13062739,11.193806,.76863825,2.1107519,.13693327,.14096424,.051883779
48,04504,4804504,.054116953,.12001773,.067932472,.25071108,10.862953,.74526244,2.0009973,.18835655,.10140003,.085774444
48,04601,4804601,.11055089,.24761905,.063616559,.35343915,10.959352,.71490818,2.0752568,.2087146,.28216621,.37447867
48,04602,4804602,.18496367,.30616382,.056497455,.5149523,11.108793,.77331817,2.3381939,.2099748,.24595918,.44708616
48,04603,4804603,.038881607,.10965487,.050094657,.33420709,10.593345,.67919034,2.0261395,.15829329,.30348042,.27253532
48,04604,4804604,.013290633,.034747798,.024579663,.073738992,11.006645,.80864692,2.1055243,.091673337,.14179343,.05788631
48,04605,4804605,.12513031,.35018614,.063700669,.43991065,10.75,.80201042,2.3784065,.23804915,.25387192,.28413999
48,04606,4804606,.16329868,.3073239,.030175602,.4437955,10.928669,.79609078,2.2236888,.17653701,.23431842,.34306741
48,04607,4804607,.16673252,.25116554,.056222837,.49197945,10.738049,.75084949,2.3339391,.16922165,.29355985,.35863295
48,04608,4804608,.52779835,.2689029,.029911045,.60307634,10.82513,.79647887,2.5364714,.21085989,.24173462,.48439586
48,04609,4804609,.44142497,.26213744,.031380184,.50360131,10.889858,.80552852,2.2667706,.20525599,.27420673,.43441698
48,04610,4804610,.29630616,.20525196,.03883864,.45040664,11.192977,.7841453,2.280345,.25545338,.27289656,.36596489
48,04611,4804611,.18842176,.29185021,.072639339,.48333654,10.93416,.81095576,2.2755699,.24415821,.2270159,.31100363
48,04612,4804612,.1881538,.27618819,.038213518,.46505851,10.7091,.76756626,2.1687605,.24719369,.24590398,.33532363
48,04613,4804613,.10521595,.15730648,.023044018,.24727474,10.729267,.76528221,2.0098662,.16793156,.1906306,.18483511
48,04614,4804614,.36446106,.5139516,.017111655,.55634379,10.483339,.8231222,2.1517262,.32615331,.30697796,.5053528
48,04615,4804615,.26100671,.36705318,.019147897,.47163358,10.764317,.80518901,2.2439914,.28704074,.26851481,.44742104
48,04616,4804616,.13293944,.22207348,.036327548,.42582163,10.787112,.75978583,2.1391709,.23716766,.32473227,.31540805
48,04617,4804617,.10462988,.24851057,.068221644,.47560453,10.805225,.73976868,2.3820333,.199486,.30582923,.34336668
48,04618,4804618,.1563019,.34185275,.025143016,.43545857,10.721028,.71913636,2.2262411,.24174201,.25166082,.33728549
48,04619,4804619,.15474053,.2519877,.044028383,.39339146,10.921262,.77968711,2.1474738,.21740617,.23104215,.2657519
48,04620,4804620,.032538909,.13210116,.049951363,.2054961,10.938959,.65680933,1.9753405,.1952821,.21070039,.18827821
48,04621,4804621,.035791948,.092800468,.068351455,.17995887,11.19377,.72242141,1.9888334,.1761387,.19012636,.11871878
48,04622,4804622,.068954058,.16956052,.041829359,.27373931,11.164535,.69930214,2.2269669,.22534685,.20694526,.18168978
48,04623,4804623,.088471167,.14231765,.043026265,.36916026,10.742352,.79530698,2.162091,.16760725,.22599398,.23876607
48,04624,4804624,.025985625,.060349595,.026325863,.12839706,11.156382,.71492368,2.2633436,.1422192,.13464892,.07825458
48,04625,4804625,.036168788,.0972609,.045827899,.24599005,11.132548,.73271757,2.2941799,.16557972,.19212465,.18976276
48,04626,4804626,.18663937,.22835256,.045558862,.40981269,10.614564,.77688873,2.2509613,.24010669,.33423272,.29931149
48,04627,4804627,.044943821,.13976234,.05137014,.30349204,10.919287,.74682724,2.1429958,.16744806,.16817558,.15984964
48,04628,4804628,.088965587,.14192252,.069956727,.29275706,11.164228,.7549454,2.0912323,.22084278,.26308468,.19050072
48,04629,4804629,.073208004,.085247271,.046629004,.24180403,11.186284,.68971103,2.2008705,.1682719,.22800519,.15373217
48,04630,4804630,.022885356,.074963056,.050023425,.11550798,10.64753,.73063755,2.1745415,.16956788,.11410242,.057303492
48,04631,4804631,.037300117,.076727748,.037197173,.17799053,10.938371,.77166975,2.2263057,.13890605,.18365246,.070310891
48,04632,4804632,.039018147,.097072251,.031726595,.13979183,11.038378,.69414449,2.1508126,.16158299,.12211956,.05237671
48,04633,4804633,.055350553,.09464106,.037906744,.21653807,11.200771,.68123114,2.2621183,.18395673,.18995303,.15066253
48,04634,4804634,.099638157,.14600664,.071399264,.2711232,10.912336,.726937,2.2302756,.21263103,.14787182,.1335099
48,04635,4804635,.067998886,.095429733,.038116384,.2116292,11.026505,.68128413,2.0333982,.19090572,.20501433,.11795726
48,04636,4804636,.10912793,.12043495,.027552744,.30104405,11.105705,.76086295,2.0662391,.15890482,.19824113,.16908547
48,04637,4804637,.11878172,.19467005,.053299494,.38390863,11.045837,.78461927,2.0503554,.22578681,.3280203,.26873097
48,04638,4804638,.17954163,.23423351,.045436334,.39866978,11.014625,.78431767,2.2051847,.23239042,.34061223,.33856881
48,04701,4804701,.056829177,.12184592,.076963156,.38250837,10.840268,.72288799,2.0915892,.22020841,.28943059,.29363602
48,04702,4804702,.048911713,.049309123,.053344339,.18124847,11.162204,.71921617,2.0660615,.17638788,.13881756,.12735388
48,04801,4804801,.037018295,.10548852,.043129623,.10521603,10.720163,.7687816,2.0076294,.12292721,.11206695,.076372132
48,04802,4804802,.058640189,.15111981,.034640901,.40691927,10.85743,.74540275,2.0203927,.17899284,.20815709,.15334609
48,04803,4804803,.037636969,.16503097,.041686516,.308909,10.921391,.77203429,2.0408289,.20004764,.19895189,.19123392
48,04901,4804901,.10101535,.1290673,.04566706,.21563163,11.192633,.75891382,2.1787958,.15291618,.27145219,.12023613
48,04902,4804902,.071194835,.094688706,.054874979,.082228564,11.277983,.73993123,1.9529283,.14780164,.15623426,.086172178
48,04903,4804903,.039927009,.15245253,.054177348,.19676761,11.011035,.69539905,2.1425903,.15644959,.25363863,.16322719
48,04904,4804904,.039936628,.084416941,.035333153,.10002092,10.933041,.72421008,2.191642,.17965505,.1348459,.13057125
48,04905,4804905,.044278499,.076449141,.0369085,.14755601,11.125758,.76765001,2.143481,.11901187,.07835988,.058940515
48,05000,4805000,.088315502,.19365279,.044742126,.57436544,10.805898,.77982557,2.1782792,.2389643,.22721688,.23542809
48,05100,4805100,.050340321,.19590269,.040939417,.47452658,11.081408,.73913336,2.2257903,.20105803,.18195297,.14246243
48,05201,4805201,.051289912,.097630411,.031623669,.30633786,10.899216,.74276203,2.0639482,.21291226,.14690553,.10936884
48,05202,4805202,.027795898,.083170258,.035514966,.15333043,11.065702,.74541569,2.0887148,.14800319,.20605929,.11190838
48,05203,4805203,.036551248,.050080258,.035542306,.097408853,11.221417,.70836961,1.8759917,.14895666,.19619353,.068103649
48,05204,4805204,.022366842,.065710492,.04286978,.12958868,10.934795,.70932585,2.0550325,.13985594,.11761547,.069059201
48,05301,4805301,.071069911,.086203873,.067523435,.19210647,10.908775,.74374098,2.0637312,.1532006,.2219179,.13076302
48,05302,4805302,.21153846,.31460235,.064406782,.40658408,10.52236,.76029986,2.1060627,.24745762,.27887875,.27972621
48,05303,4805303,.19926214,.29976699,.065553397,.4033398,10.454136,.76132041,2.2642331,.27196115,.30827186,.33149514
48,05304,4805304,.15849914,.34143409,.07406418,.46908799,11.102239,.72132462,2.2719989,.28490674,.29692438,.33791783
48,05305,4805305,.0074186479,.013783511,.037936267,.044469737,11.121185,.72479343,1.9661524,.10533637,.078738831,.01884168
48,05306,4805306,.054396141,.16371581,.050704438,.18398252,10.506743,.73223835,1.8823175,.13621637,.18797559,.16703081
48,05307,4805307,.092762567,.27658191,.053366907,.24425311,10.364389,.72114366,1.822354,.1698481,.31573391,.22938836
48,05308,4805308,.016892662,.054832671,.038213942,.13226499,10.56426,.69141215,1.9132996,.1523079,.14632699,.074647307
48,05309,4805309,.044197429,.13426155,.040365718,.24257369,11.233203,.73083198,2.2725444,.16844341,.13118859,.13308547
48,05400,4805400,.024582332,.17734604,.057879955,.23450212,10.9795,.70622808,2.2831457,.20242059,.11567304,.17025219
48,05500,4805500,.044271886,.22548118,.074448898,.60725719,11.021271,.76892501,2.2081478,.22503956,.16615759,.16682
48,05600,4805600,.017512195,.20390244,.099609755,.4162927,11.144976,.72092682,2.1831708,.23185366,.16751219,.20839025
48,05700,4805700,.02479035,.12294945,.049680933,.30633792,11.054091,.72971165,2.149878,.16003475,.1834887,.13026628
48,05800,4805800,.017540041,.083347842,.046222147,.17988336,11.297919,.75134921,2.2217097,.1807103,.14972144,.12217096
48,05901,4805901,.064579047,.28410447,.10613284,.57064688,10.79532,.76400477,2.3892622,.23426157,.37869757,.4900856
48,05902,4805902,.061847117,.17670605,.067216635,.33774284,10.737431,.71155912,2.1641121,.19252172,.3340818,.28648832
48,05903,4805903,.06043249,.23899058,.10895281,.47420412,10.876935,.73361558,2.3331673,.21902627,.31104469,.36512679
48,05904,4805904,.12628116,.24684432,.060794044,.42582804,11.086957,.73314273,2.1956522,.21010897,.27991155,.32619485
48,05905,4805905,.064398035,.22996922,.094267413,.46480572,11.023837,.76953155,2.2621682,.19722939,.31982693,.39824444
48,05906,4805906,.086557791,.29441643,.11604529,.44792071,11.210363,.77436423,2.3810802,.25678107,.29494551,.36894643
48,05907,4805907,.068262003,.21705782,.087666817,.45336708,10.956703,.7330879,2.2472005,.19730787,.22373064,.24800582
48,05908,4805908,.035134114,.1648407,.061998907,.19535743,10.935146,.76241446,2.0920119,.17940645,.21982957,.17457919
48,05909,4805909,.034356758,.11351018,.096331798,.2304845,10.910501,.70587957,1.9796896,.23760262,.24979831,.18592511
48,05910,4805910,.072855823,.14927758,.066523209,.26123577,11.133538,.75413465,1.9920074,.22348601,.30242851,.24518906
48,05911,4805911,.040384293,.096184999,.061944924,.20465843,11.093169,.66608948,2.0788696,.16516785,.22616321,.14371893
48,05912,4805912,.027411764,.10423529,.035882354,.12535293,11.153412,.6767059,1.9277059,.13217647,.24164706,.12958823
48,05913,4805913,.064916871,.13338315,.062628433,.32827386,11.137353,.71137679,2.2176349,.1997478,.26933494,.21987671
48,05914,4805914,.01709586,.062161162,.041030064,.12922005,10.930538,.70813823,2.2093089,.13642804,.14388245,.069461554
48,05915,4805915,.029574795,.032309823,.035445992,.048355334,11.273066,.70414263,2.194953,.14499307,.12923929,.04616731
48,05916,4805916,.02321602,.10701568,.074735239,.22244832,10.914396,.78467375,2.158766,.18193591,.20145215,.12195347
48,06000,4806000,.043476216,.1715052,.055004001,.31811979,11.367995,.75316423,2.3667247,.2060415,.16002446,.14190938
48,06100,4806100,.047285032,.16850966,.065151013,.55735272,11.174988,.71616602,2.0536392,.19293612,.19966166,.21026573
48,06200,4806200,.064014673,.262999,.069008321,.4463253,11.268557,.73460293,2.4294822,.23385526,.26384538,.34298208
48,06301,4806301,.20132035,.37929872,.086395636,.47246456,10.98454,.7074337,2.3652868,.29078111,.26292565,.48203039
48,06302,4806302,.12183816,.28141811,.053908665,.34210828,11.146389,.74195951,2.3126931,.23474877,.22647934,.32164931
48,06400,4806400,.16637924,.33297405,.069716305,.54798657,10.977322,.75929117,2.3267655,.22298871,.2153143,.38475469
48,06500,4806500,.019168749,.22611855,.075584829,.45764253,11.203679,.76257098,2.2944355,.19500341,.21394503,.25805134
48,06601,4806601,.019916011,.15334082,.050683964,.35516194,11.200532,.7210511,2.1734231,.16864164,.23974055,.18294458
48,06602,4806602,.013276135,.3285166,.043170016,.49677128,11.148973,.77096409,2.3865883,.22980356,.28457892,.31433731
48,06603,4806603,.026353925,.13042778,.05039987,.2597284,10.994633,.70618862,2.0257635,.2095969,.18206215,.1887714
48,06701,4806701,.11291116,.34014365,.040337127,.52487457,11.085659,.7387597,2.3549995,.22628143,.19473322,.37500411
48,06702,4806702,.093048982,.30701861,.10300535,.48285294,10.883382,.71974677,2.4257267,.22684531,.25216642,.41131461
48,06703,4806703,.12754388,.28787205,.05688756,.54661661,11.352741,.66532052,2.2120962,.2563279,.2759158,.5001272
48,06801,4806801,.15849522,.33653253,.070420906,.56837803,10.980496,.71507865,2.5371184,.26218009,.22490749,.46257323
48,06802,4806802,.22237405,.41787541,.067970008,.67731762,10.998774,.80901831,2.7059071,.27152967,.25099853,.52403474
48,06803,4806803,.1892579,.29531226,.053043064,.50843793,10.89919,.76052755,2.3481011,.22304147,.2865406,.41713014
48,06804,4806804,.12541945,.33934683,.058473703,.52194422,10.896708,.7124157,2.6419814,.21751553,.23957607,.39140835
48,06805,4806805,.15521351,.24058434,.070728056,.35486618,11.085677,.72515833,2.2198801,.23758769,.30933732,.34342438
48,06806,4806806,.14040579,.28372058,.073019847,.49357441,11.313952,.75225538,2.3159776,.24015908,.2519424,.41569394
48,06807,4806807,.12061794,.43388906,.078885742,.65411907,11.037888,.77127677,2.5692217,.22879311,.22019503,.5817343
48,06900,4806900,.029869733,.22191125,.082943209,.44041318,11.190769,.69987786,2.1797273,.20786688,.2217586,.35090575
49,03001,4903001,.0057050553,.05089872,.041722514,.23428532,10.948827,.69038045,2.6737809,.22222222,.10935836,.081967212
49,05001,4905001,.02476269,.090590179,.039259184,.23078312,10.976501,.68584913,2.6658068,.22281262,.11558502,.11096781
49,11001,4911001,.0054397606,.070660807,.045256566,.16758576,10.831629,.73490983,2.6278157,.18547527,.12225442,.078624174
49,11002,4911002,.006471673,.051086444,.046205577,.12281717,11.050616,.68238187,2.8470299,.18503922,.088181064,.065909833
49,13001,4913001,.015575295,.16673669,.060590602,.22957806,10.946611,.69161516,2.6818919,.22918792,.13975751,.15200168
49,21001,4921001,.020238562,.12195281,.034350149,.25439969,11.142224,.69202191,2.7546277,.23715943,.12123583,.18856733
49,35001,4935001,.065641768,.20411736,.035503633,.32162562,11.096503,.76098788,2.5608661,.2796149,.21180411,.23162982
49,35002,4935002,.0287668,.049909614,.046372712,.12559931,10.744164,.59812939,2.0081742,.17417276,.17991039,.10084099
49,35003,4935003,.048092391,.17813982,.063641988,.30513507,10.992205,.73050112,2.5283151,.25242317,.17950092,.20140235
